2025-05-06 14:55:39,471 - discord_bot - INFO - Bot starting up...
2025-05-06 14:55:41,345 - werkzeug - INFO - 127.0.0.1 - - [06/May/2025 14:55:41] "GET / HTTP/1.1" 200 -
2025-05-06 14:55:41,355 - werkzeug - INFO - 127.0.0.1 - - [06/May/2025 14:55:41] "GET /api/bot-status?api_key=025002 HTTP/1.1" 200 -
2025-05-06 14:55:41,361 - werkzeug - INFO - 127.0.0.1 - - [06/May/2025 14:55:41] "[31m[1mGET /api/member-count?api_key=025002 HTTP/1.1[0m" 400 -
2025-05-06 14:55:44,477 - discord_bot - INFO - Found Admin role with ID: 1315978990560743434
2025-05-06 14:55:44,478 - discord_bot - INFO - MockUser initialized with Admin role ID: 1315978990560743434
2025-05-06 14:55:44,478 - discord_bot - INFO - Mock context initialized with guild: Zorzi's server
2025-05-06 14:55:44,478 - discord_bot - INFO - Mock context initialized with author: Master M
2025-05-06 14:55:44,478 - discord_bot - INFO - Bot started successfully in development mode
2025-05-06 14:55:44,479 - werkzeug - INFO - 127.0.0.1 - - [06/May/2025 14:55:44] "POST /api/start-bot?api_key=025002 HTTP/1.1" 200 -
2025-05-06 14:55:46,343 - werkzeug - INFO - 127.0.0.1 - - [06/May/2025 14:55:46] "GET / HTTP/1.1" 200 -
2025-05-06 14:55:46,355 - werkzeug - INFO - 127.0.0.1 - - [06/May/2025 14:55:46] "GET /api/bot-status?api_key=025002 HTTP/1.1" 200 -
2025-05-06 14:55:46,365 - werkzeug - INFO - 127.0.0.1 - - [06/May/2025 14:55:46] "GET /api/member-count?api_key=025002 HTTP/1.1" 200 -
2025-05-06 14:55:46,764 - werkzeug - INFO - 127.0.0.1 - - [06/May/2025 14:55:46] "POST /api/stop-bot?api_key=025002 HTTP/1.1" 200 -
2025-05-06 14:55:49,780 - discord_bot - INFO - Bot starting up...
2025-05-06 14:55:51,219 - discord.http - WARNING - We are being rate limited. Retrying in 19.96 seconds. Handled under the bucket "None:None:/applications/{application_id}/commands"
2025-05-06 14:55:51,349 - werkzeug - INFO - 127.0.0.1 - - [06/May/2025 14:55:51] "GET / HTTP/1.1" 200 -
2025-05-06 14:55:51,363 - werkzeug - INFO - 127.0.0.1 - - [06/May/2025 14:55:51] "GET /api/bot-status?api_key=025002 HTTP/1.1" 200 -
2025-05-06 14:55:51,373 - werkzeug - INFO - 127.0.0.1 - - [06/May/2025 14:55:51] "[31m[1mGET /api/member-count?api_key=025002 HTTP/1.1[0m" 400 -
2025-05-06 14:55:54,787 - discord_bot - INFO - Found Admin role with ID: 1315978990560743434
2025-05-06 14:55:54,788 - discord_bot - INFO - MockUser initialized with Admin role ID: 1315978990560743434
2025-05-06 14:55:54,788 - discord_bot - INFO - Mock context initialized with guild: Zorzi's server
2025-05-06 14:55:54,788 - discord_bot - INFO - Mock context initialized with author: Master M
2025-05-06 14:55:54,788 - discord_bot - INFO - Bot started successfully in development mode
2025-05-06 14:55:54,789 - werkzeug - INFO - 127.0.0.1 - - [06/May/2025 14:55:54] "POST /api/start-bot?api_key=025002 HTTP/1.1" 200 -
2025-05-06 14:55:56,347 - werkzeug - INFO - 127.0.0.1 - - [06/May/2025 14:55:56] "GET / HTTP/1.1" 200 -
2025-05-06 14:55:56,360 - werkzeug - INFO - 127.0.0.1 - - [06/May/2025 14:55:56] "GET /api/bot-status?api_key=025002 HTTP/1.1" 200 -
2025-05-06 14:55:56,368 - werkzeug - INFO - 127.0.0.1 - - [06/May/2025 14:55:56] "GET /api/member-count?api_key=025002 HTTP/1.1" 200 -
2025-05-06 14:56:01,347 - werkzeug - INFO - 127.0.0.1 - - [06/May/2025 14:56:01] "GET / HTTP/1.1" 200 -
2025-05-06 14:56:01,361 - werkzeug - INFO - 127.0.0.1 - - [06/May/2025 14:56:01] "GET /api/bot-status?api_key=025002 HTTP/1.1" 200 -
2025-05-06 14:56:01,371 - werkzeug - INFO - 127.0.0.1 - - [06/May/2025 14:56:01] "GET /api/member-count?api_key=025002 HTTP/1.1" 200 -
2025-05-06 14:56:06,349 - werkzeug - INFO - 127.0.0.1 - - [06/May/2025 14:56:06] "GET / HTTP/1.1" 200 -
2025-05-06 14:56:06,362 - werkzeug - INFO - 127.0.0.1 - - [06/May/2025 14:56:06] "GET /api/bot-status?api_key=025002 HTTP/1.1" 200 -
2025-05-06 14:56:06,381 - werkzeug - INFO - 127.0.0.1 - - [06/May/2025 14:56:06] "GET /api/member-count?api_key=025002 HTTP/1.1" 200 -
2025-05-06 14:56:11,349 - werkzeug - INFO - 127.0.0.1 - - [06/May/2025 14:56:11] "GET / HTTP/1.1" 200 -
2025-05-06 14:56:11,361 - werkzeug - INFO - 127.0.0.1 - - [06/May/2025 14:56:11] "GET /api/bot-status?api_key=025002 HTTP/1.1" 200 -
2025-05-06 14:56:11,370 - werkzeug - INFO - 127.0.0.1 - - [06/May/2025 14:56:11] "GET /api/member-count?api_key=025002 HTTP/1.1" 200 -
2025-05-06 14:56:16,346 - werkzeug - INFO - 127.0.0.1 - - [06/May/2025 14:56:16] "GET / HTTP/1.1" 200 -
2025-05-06 14:56:16,362 - werkzeug - INFO - 127.0.0.1 - - [06/May/2025 14:56:16] "GET /api/bot-status?api_key=025002 HTTP/1.1" 200 -
2025-05-06 14:56:16,372 - werkzeug - INFO - 127.0.0.1 - - [06/May/2025 14:56:16] "GET /api/member-count?api_key=025002 HTTP/1.1" 200 -
2025-05-06 14:56:21,348 - werkzeug - INFO - 127.0.0.1 - - [06/May/2025 14:56:21] "GET / HTTP/1.1" 200 -
2025-05-06 14:56:21,356 - werkzeug - INFO - 127.0.0.1 - - [06/May/2025 14:56:21] "GET /api/bot-status?api_key=025002 HTTP/1.1" 200 -
2025-05-06 14:56:21,362 - werkzeug - INFO - 127.0.0.1 - - [06/May/2025 14:56:21] "GET /api/member-count?api_key=025002 HTTP/1.1" 200 -
2025-05-06 14:56:26,349 - werkzeug - INFO - 127.0.0.1 - - [06/May/2025 14:56:26] "GET / HTTP/1.1" 200 -
2025-05-06 14:56:26,366 - werkzeug - INFO - 127.0.0.1 - - [06/May/2025 14:56:26] "GET /api/bot-status?api_key=025002 HTTP/1.1" 200 -
2025-05-06 14:56:26,376 - werkzeug - INFO - 127.0.0.1 - - [06/May/2025 14:56:26] "GET /api/member-count?api_key=025002 HTTP/1.1" 200 -
2025-05-06 14:56:31,348 - werkzeug - INFO - 127.0.0.1 - - [06/May/2025 14:56:31] "GET / HTTP/1.1" 200 -
2025-05-06 14:56:31,360 - werkzeug - INFO - 127.0.0.1 - - [06/May/2025 14:56:31] "GET /api/bot-status?api_key=025002 HTTP/1.1" 200 -
2025-05-06 14:56:31,369 - werkzeug - INFO - 127.0.0.1 - - [06/May/2025 14:56:31] "GET /api/member-count?api_key=025002 HTTP/1.1" 200 -
2025-05-06 14:56:36,345 - werkzeug - INFO - 127.0.0.1 - - [06/May/2025 14:56:36] "GET / HTTP/1.1" 200 -
2025-05-06 14:56:36,360 - werkzeug - INFO - 127.0.0.1 - - [06/May/2025 14:56:36] "GET /api/bot-status?api_key=025002 HTTP/1.1" 200 -
2025-05-06 14:56:36,368 - werkzeug - INFO - 127.0.0.1 - - [06/May/2025 14:56:36] "GET /api/member-count?api_key=025002 HTTP/1.1" 200 -
2025-05-06 14:56:41,349 - werkzeug - INFO - 127.0.0.1 - - [06/May/2025 14:56:41] "GET / HTTP/1.1" 200 -
2025-05-06 14:56:41,366 - werkzeug - INFO - 127.0.0.1 - - [06/May/2025 14:56:41] "GET /api/bot-status?api_key=025002 HTTP/1.1" 200 -
2025-05-06 14:56:41,375 - werkzeug - INFO - 127.0.0.1 - - [06/May/2025 14:56:41] "GET /api/member-count?api_key=025002 HTTP/1.1" 200 -
2025-05-06 14:56:46,345 - werkzeug - INFO - 127.0.0.1 - - [06/May/2025 14:56:46] "GET / HTTP/1.1" 200 -
2025-05-06 14:56:46,358 - werkzeug - INFO - 127.0.0.1 - - [06/May/2025 14:56:46] "GET /api/bot-status?api_key=025002 HTTP/1.1" 200 -
2025-05-06 14:56:46,368 - werkzeug - INFO - 127.0.0.1 - - [06/May/2025 14:56:46] "GET /api/member-count?api_key=025002 HTTP/1.1" 200 -
2025-05-06 14:56:46,618 - werkzeug - ERROR - 192.168.85.215 - - [06/May/2025 14:56:46] code 400, message Bad request syntax ('\x16\x03\x01\x02\x00\x01\x00\x01ü\x03\x03\xadÁÑ¹¸\x87FÂxµB£ÇUt§ëÅÕ')
2025-05-06 14:56:46,619 - werkzeug - INFO - 192.168.85.215 - - [06/May/2025 14:56:46] "[31m[1m\x16\x03\x01\x02\x00\x01\x00\x01ü\x03\x03­ÁÑ¹¸\x87FÂxµB£ÇUt§ëÅÕ[0m" 400 -
2025-05-06 14:56:46,621 - werkzeug - ERROR - 192.168.85.215 - - [06/May/2025 14:56:46] code 400, message Bad request version ('ð\x00,\x9a\x9a\x13\x01\x13\x02\x13\x03À,À+Ì©À0À/Ì¨À')
2025-05-06 14:56:46,622 - werkzeug - INFO - 192.168.85.215 - - [06/May/2025 14:56:46] "[31m[1m\x16\x03\x01\x02\x00\x01\x00\x01ü\x03\x03õi5»\x90\x1e0\x98A\x0ef\x05úìß\x91\x8572ê@,Ï2èuÆx9ø*y §ô}Ò\x1cì\x08Ïp}\x05Ûý]|\x07W¶I\x0f\x9d\x82\x87\x91¨'\x1eôÕA\x09ð\x00,\x9a\x9a\x13\x01\x13\x02\x13\x03À,À+Ì©À0À/Ì¨À[0m" 400 -
2025-05-06 14:56:46,623 - werkzeug - ERROR - 192.168.85.215 - - [06/May/2025 14:56:46] code 400, message Bad HTTP/0.9 request type ('\x16\x03\x01\x00}\x01\x00\x00y\x03\x01S¿¿x|ÀY<J^]*\x9aÕ\x13k\x0eH\x9eM(\x8fzÁ(0')
2025-05-06 14:56:46,623 - werkzeug - INFO - 192.168.85.215 - - [06/May/2025 14:56:46] "[31m[1m\x16\x03\x01\x00}\x01\x00\x00y\x03\x01S¿¿x|ÀY<J^]*\x9aÕ\x13k\x0eH\x9eM(\x8fzÁ(0\x0cØïE\x05ï\x00\x00\x14À[0m" 400 -
2025-05-06 14:56:51,349 - werkzeug - INFO - 127.0.0.1 - - [06/May/2025 14:56:51] "GET / HTTP/1.1" 200 -
