2025-05-09 14:02:50,258 - discord_bot - INFO - Bot starting up...
2025-05-09 14:02:51,979 - werkzeug - INFO - 127.0.0.1 - - [09/May/2025 14:02:51] "GET / HTTP/1.1" 200 -
2025-05-09 14:02:51,996 - werkzeug - INFO - 127.0.0.1 - - [09/May/2025 14:02:51] "GET /api/bot-status?api_key=025002 HTTP/1.1" 200 -
2025-05-09 14:02:52,009 - werkzeug - INFO - 127.0.0.1 - - [09/May/2025 14:02:52] "[31m[1mGET /api/member-count?api_key=025002 HTTP/1.1[0m" 400 -
2025-05-09 14:02:52,648 - werkzeug - INFO - 192.168.33.138 - - [09/May/2025 14:02:52] "GET / HTTP/1.1" 200 -
2025-05-09 14:02:52,692 - werkzeug - INFO - 192.168.33.138 - - [09/May/2025 14:02:52] "GET /api/bot-status?api_key=025002 HTTP/1.1" 200 -
2025-05-09 14:02:52,735 - werkzeug - INFO - 192.168.33.138 - - [09/May/2025 14:02:52] "[31m[1mGET /api/member-count?api_key=025002 HTTP/1.1[0m" 400 -
2025-05-09 14:02:55,265 - discord_bot - INFO - Found Admin role with ID: 1315978990560743434
2025-05-09 14:02:55,265 - discord_bot - INFO - MockUser initialized with Admin role ID: 1315978990560743434
2025-05-09 14:02:55,265 - discord_bot - INFO - Mock context initialized with guild: Zorzi's server
2025-05-09 14:02:55,265 - discord_bot - INFO - Mock context initialized with author: Master M
2025-05-09 14:02:55,265 - discord_bot - INFO - Bot started successfully in development mode
2025-05-09 14:02:55,266 - werkzeug - INFO - 127.0.0.1 - - [09/May/2025 14:02:55] "POST /api/start-bot?api_key=025002 HTTP/1.1" 200 -
2025-05-09 14:02:56,984 - werkzeug - INFO - 127.0.0.1 - - [09/May/2025 14:02:56] "GET / HTTP/1.1" 200 -
2025-05-09 14:02:56,993 - werkzeug - INFO - 127.0.0.1 - - [09/May/2025 14:02:56] "GET /api/bot-status?api_key=025002 HTTP/1.1" 200 -
2025-05-09 14:02:57,001 - werkzeug - INFO - 127.0.0.1 - - [09/May/2025 14:02:57] "GET /api/member-count?api_key=025002 HTTP/1.1" 200 -
2025-05-09 14:02:57,663 - werkzeug - INFO - 192.168.33.138 - - [09/May/2025 14:02:57] "GET / HTTP/1.1" 200 -
2025-05-09 14:02:57,783 - werkzeug - INFO - 192.168.33.138 - - [09/May/2025 14:02:57] "GET /api/bot-status?api_key=025002 HTTP/1.1" 200 -
2025-05-09 14:02:57,818 - werkzeug - INFO - 192.168.33.138 - - [09/May/2025 14:02:57] "GET /api/member-count?api_key=025002 HTTP/1.1" 200 -
2025-05-09 14:02:59,423 - werkzeug - INFO - 192.168.33.138 - - [09/May/2025 14:02:59] "GET /api/data/surveys?api_key=025002&file=CS_Test%20friends%201_2025-05-09_13-37.csv HTTP/1.1" 200 -
2025-05-09 14:02:59,423 - werkzeug - INFO - 192.168.33.138 - - [09/May/2025 14:02:59] "GET /api/data/surveys?api_key=025002&file=CS_Slepen_2025-05-09_12-07.csv HTTP/1.1" 200 -
2025-05-09 14:02:59,424 - werkzeug - INFO - 192.168.33.138 - - [09/May/2025 14:02:59] "GET /api/data/surveys?api_key=025002&file=CS_Test%20friends%202_2025-05-09_13-42.csv HTTP/1.1" 200 -
2025-05-09 14:03:00,403 - werkzeug - INFO - 192.168.33.138 - - [09/May/2025 14:03:00] "GET /api/data/surveys?api_key=025002&file=CS_Test%20friends%202_2025-05-09_13-42.csv HTTP/1.1" 200 -
2025-05-09 14:03:00,403 - werkzeug - INFO - 192.168.33.138 - - [09/May/2025 14:03:00] "GET /api/data/surveys?api_key=025002&file=CS_Test%20friends%201_2025-05-09_13-37.csv HTTP/1.1" 200 -
2025-05-09 14:03:00,404 - werkzeug - INFO - 192.168.33.138 - - [09/May/2025 14:03:00] "GET /api/data/surveys?api_key=025002&file=CS_Slepen_2025-05-09_12-07.csv HTTP/1.1" 200 -
2025-05-09 14:03:01,980 - werkzeug - INFO - 127.0.0.1 - - [09/May/2025 14:03:01] "GET / HTTP/1.1" 200 -
2025-05-09 14:03:01,992 - werkzeug - INFO - 127.0.0.1 - - [09/May/2025 14:03:01] "GET /api/bot-status?api_key=025002 HTTP/1.1" 200 -
2025-05-09 14:03:01,999 - werkzeug - INFO - 127.0.0.1 - - [09/May/2025 14:03:01] "GET /api/member-count?api_key=025002 HTTP/1.1" 200 -
2025-05-09 14:03:02,488 - werkzeug - INFO - 192.168.33.138 - - [09/May/2025 14:03:02] "POST /api/create-complex-survey?api_key=025002&message=This%20is%20a%20complex%20survey,%20you%20should%20get%20a%20dm%20to%20Participate.%20there%20are%203%20questions,%20please%20let%20me%20know%20if%20you%20get%20less&main_topic=Friends%207&channel_id=1315956638892425248&duration=60&question_1=Q1&button_1=Difficulty&question_2=Q2&button_2=Difficulty&question_3=Q3&button_3=Score HTTP/1.1" 200 -
2025-05-09 14:03:02,631 - werkzeug - INFO - 192.168.33.138 - - [09/May/2025 14:03:02] "GET / HTTP/1.1" 200 -
2025-05-09 14:03:02,662 - werkzeug - INFO - 192.168.33.138 - - [09/May/2025 14:03:02] "GET /api/bot-status?api_key=025002 HTTP/1.1" 200 -
2025-05-09 14:03:02,693 - werkzeug - INFO - 192.168.33.138 - - [09/May/2025 14:03:02] "GET /api/member-count?api_key=025002 HTTP/1.1" 200 -
2025-05-09 14:03:06,994 - werkzeug - INFO - 127.0.0.1 - - [09/May/2025 14:03:06] "GET / HTTP/1.1" 200 -
2025-05-09 14:03:06,999 - werkzeug - INFO - 127.0.0.1 - - [09/May/2025 14:03:06] "GET /api/bot-status?api_key=025002 HTTP/1.1" 200 -
2025-05-09 14:03:07,007 - werkzeug - INFO - 127.0.0.1 - - [09/May/2025 14:03:07] "GET /api/member-count?api_key=025002 HTTP/1.1" 200 -
2025-05-09 14:03:07,729 - werkzeug - INFO - 192.168.33.138 - - [09/May/2025 14:03:07] "GET / HTTP/1.1" 200 -
